Timestamp,Frame,Count,FPS,Avg_Confidence
2025-12-29 15:53:48.164,2029,0,34.6,0.0
2025-12-29 15:53:48.255,2030,1,29.4,0.41
2025-12-29 15:53:48.384,2031,1,21.0,0.46
2025-12-29 15:53:48.489,2032,1,35.0,0.4
2025-12-29 15:53:48.602,2033,0,21.9,0.0
2025-12-29 15:53:48.666,2034,0,44.5,0.0
2025-12-29 15:53:48.777,2035,0,22.3,0.0
2025-12-29 15:53:48.863,2036,0,28.9,0.0
2025-12-29 15:53:49.021,2037,0,15.8,0.0
2025-12-29 15:53:49.144,2038,0,18.2,0.0
2025-12-29 15:53:49.269,2039,0,19.1,0.0
2025-12-29 15:53:49.402,2040,0,22.2,0.0
2025-12-29 15:53:49.513,2041,0,29.6,0.0
2025-12-29 15:53:49.605,2042,0,29.4,0.0
2025-12-29 15:53:49.717,2043,0,37.9,0.0
2025-12-29 15:53:49.820,2044,0,33.4,0.0
2025-12-29 15:53:49.942,2045,0,19.4,0.0
2025-12-29 15:53:50.065,2046,0,28.9,0.0
2025-12-29 15:53:50.150,2047,1,30.2,0.48
2025-12-29 15:53:50.246,2048,1,45.7,0.45
2025-12-29 15:53:50.331,2049,0,43.4,0.0
2025-12-29 15:53:50.422,2050,0,29.1,0.0
2025-12-29 15:53:50.519,2051,0,29.8,0.0
2025-12-29 15:53:50.651,2052,0,19.2,0.0
2025-12-29 15:53:50.749,2053,0,25.8,0.0
2025-12-29 15:53:50.867,2054,0,31.0,0.0
2025-12-29 15:53:50.978,2055,0,40.5,0.0
2025-12-29 15:53:51.088,2056,1,25.4,0.49
2025-12-29 15:53:51.181,2057,0,31.0,0.0
2025-12-29 15:53:51.296,2058,0,33.4,0.0
2025-12-29 15:53:51.382,2059,0,37.8,0.0
2025-12-29 15:53:51.528,2060,0,15.8,0.0
2025-12-29 15:53:51.658,2061,1,14.6,0.43
2025-12-29 15:53:51.795,2062,0,14.1,0.0
2025-12-29 15:53:51.867,2063,0,29.4,0.0
2025-12-29 15:53:51.976,2064,0,28.8,0.0
2025-12-29 15:53:52.069,2065,0,34.9,0.0
2025-12-29 15:53:52.164,2066,0,31.3,0.0
2025-12-29 15:53:52.259,2067,0,31.5,0.0
2025-12-29 15:53:52.378,2068,0,32.3,0.0
2025-12-29 15:53:52.458,2069,1,50.4,0.47
2025-12-29 15:53:52.569,2070,0,33.8,0.0
2025-12-29 15:53:52.652,2071,0,33.6,0.0
2025-12-29 15:53:52.758,2072,0,25.9,0.0
2025-12-29 15:53:52.830,2073,0,38.3,0.0
2025-12-29 15:53:52.915,2074,0,55.3,0.0
2025-12-29 15:53:53.011,2075,0,36.1,0.0
2025-12-29 15:53:53.122,2076,0,31.6,0.0
2025-12-29 15:53:53.208,2077,0,32.3,0.0
2025-12-29 15:53:53.312,2078,1,31.8,0.42
2025-12-29 15:53:53.427,2079,1,28.4,0.45
2025-12-29 15:53:53.542,2080,1,30.1,0.48
2025-12-29 15:53:53.642,2081,1,32.0,0.55
2025-12-29 15:53:53.766,2082,2,29.6,0.54
2025-12-29 15:53:53.845,2083,1,32.4,0.61
2025-12-29 15:53:54.014,2084,2,12.0,0.59
2025-12-29 15:53:54.138,2085,1,20.5,0.59
2025-12-29 15:53:54.273,2086,2,18.7,0.59
2025-12-29 15:53:54.410,2087,2,15.8,0.67
2025-12-29 15:53:54.511,2088,2,22.8,0.6
2025-12-29 15:53:54.635,2089,3,26.5,0.57
2025-12-29 15:53:54.709,2090,2,46.4,0.57
2025-12-29 15:53:54.830,2091,3,22.3,0.55
2025-12-29 15:53:54.978,2092,2,19.8,0.56
2025-12-29 15:53:55.062,2093,2,28.5,0.61
2025-12-29 15:53:55.206,2094,2,19.0,0.64
2025-12-29 15:53:55.315,2095,2,25.8,0.64
2025-12-29 15:53:55.405,2096,3,25.8,0.58
2025-12-29 15:53:55.499,2097,3,29.8,0.61
2025-12-29 15:53:55.615,2098,2,20.7,0.62
2025-12-29 15:53:55.694,2099,2,33.2,0.62
2025-12-29 15:53:55.843,2100,2,31.3,0.51
2025-12-29 15:53:55.964,2101,1,31.8,0.78
2025-12-29 15:53:56.070,2102,1,32.3,0.8
2025-12-29 15:53:56.163,2103,1,32.0,0.77
2025-12-29 15:53:56.246,2104,2,33.5,0.57
2025-12-29 15:53:56.358,2105,2,30.3,0.63
2025-12-29 15:53:56.444,2106,1,32.2,0.75
2025-12-29 15:53:56.575,2107,2,27.9,0.59
2025-12-29 15:53:56.670,2108,1,31.9,0.77
2025-12-29 15:53:56.799,2109,0,31.8,0.0
2025-12-29 15:53:56.913,2110,3,27.8,0.58
2025-12-29 15:53:56.997,2111,1,44.1,0.79
2025-12-29 15:53:57.084,2112,1,48.9,0.78
2025-12-29 15:53:57.194,2113,1,40.9,0.59
2025-12-29 15:53:57.306,2114,2,38.3,0.57
2025-12-29 15:53:57.470,2115,2,40.0,0.52
2025-12-29 15:53:57.540,2116,1,54.9,0.75
2025-12-29 15:53:57.645,2117,2,22.8,0.72
2025-12-29 15:53:57.759,2118,3,54.3,0.72
2025-12-29 15:53:57.863,2119,1,54.5,0.8
2025-12-29 15:53:57.951,2120,1,53.0,0.8
2025-12-29 15:53:58.043,2121,1,57.6,0.77
2025-12-29 15:53:58.157,2122,0,34.3,0.0
2025-12-29 15:53:58.257,2123,1,43.7,0.59
2025-12-29 15:53:58.352,2124,2,50.6,0.74
2025-12-29 15:53:58.423,2125,1,53.4,0.82
2025-12-29 15:53:58.510,2126,2,53.3,0.61
2025-12-29 15:53:58.593,2127,1,48.2,0.84
2025-12-29 15:53:58.702,2128,1,27.6,0.74
2025-12-29 15:53:58.821,2129,2,30.8,0.7
2025-12-29 15:53:58.938,2130,2,29.3,0.65
2025-12-29 15:53:59.067,2131,2,30.0,0.73
2025-12-29 15:53:59.185,2132,0,39.4,0.0
2025-12-29 15:53:59.295,2133,0,30.0,0.0
2025-12-29 15:53:59.410,2134,1,34.3,0.72
2025-12-29 15:53:59.505,2135,1,34.1,0.55
2025-12-29 15:53:59.632,2136,1,33.3,0.52
2025-12-29 15:53:59.775,2137,2,21.6,0.64
2025-12-29 15:53:59.874,2138,3,32.5,0.63
2025-12-29 15:53:59.997,2139,1,29.0,0.44
2025-12-29 15:54:00.098,2140,1,30.3,0.5
2025-12-29 15:54:00.215,2141,2,29.4,0.6
2025-12-29 15:54:00.338,2142,1,29.1,0.7
2025-12-29 15:54:00.462,2143,0,28.6,0.0
2025-12-29 15:54:00.565,2144,0,33.9,0.0
2025-12-29 15:54:00.683,2145,1,29.1,0.42
2025-12-29 15:54:00.780,2146,0,36.8,0.0
2025-12-29 15:54:00.905,2147,0,33.5,0.0
2025-12-29 15:54:01.027,2148,2,24.6,0.45
2025-12-29 15:54:01.109,2149,1,27.7,0.43
2025-12-29 15:54:01.215,2150,2,32.8,0.41
2025-12-29 15:54:01.332,2151,0,32.4,0.0
2025-12-29 15:54:01.441,2152,0,36.6,0.0
2025-12-29 15:54:01.530,2153,0,36.5,0.0
2025-12-29 15:54:01.629,2154,0,30.2,0.0
2025-12-29 15:54:01.722,2155,0,33.7,0.0
2025-12-29 15:54:01.840,2156,0,21.6,0.0
2025-12-29 15:54:01.970,2157,1,18.2,0.62
2025-12-29 15:54:02.068,2158,0,31.0,0.0
2025-12-29 15:54:02.155,2159,3,32.9,0.64
2025-12-29 15:54:02.295,2160,4,21.9,0.56
2025-12-29 15:54:02.375,2161,4,29.3,0.58
2025-12-29 15:54:02.467,2162,2,33.0,0.74
2025-12-29 15:54:02.577,2163,2,31.8,0.59
2025-12-29 15:54:02.688,2164,1,29.0,0.74
2025-12-29 15:54:02.786,2165,1,35.0,0.69
2025-12-29 15:54:02.902,2166,4,27.3,0.59
2025-12-29 15:54:03.008,2167,1,31.8,0.79
2025-12-29 15:54:03.124,2168,1,22.8,0.77
2025-12-29 15:54:03.226,2169,2,19.7,0.62
2025-12-29 15:54:03.319,2170,2,27.7,0.53
2025-12-29 15:54:03.433,2171,2,28.1,0.7
2025-12-29 15:54:03.508,2172,2,32.2,0.5
2025-12-29 15:54:03.610,2173,1,33.0,0.41
2025-12-29 15:54:03.712,2174,2,27.1,0.52
2025-12-29 15:54:03.834,2175,0,35.0,0.0
2025-12-29 15:54:03.950,2176,0,31.9,0.0
2025-12-29 15:54:04.046,2177,0,30.5,0.0
2025-12-29 15:54:04.120,2178,0,49.6,0.0
2025-12-29 15:54:04.217,2179,0,32.9,0.0
2025-12-29 15:54:04.327,2180,0,27.1,0.0
2025-12-29 15:54:04.423,2181,0,22.5,0.0
2025-12-29 15:54:04.500,2182,0,37.0,0.0
2025-12-29 15:54:04.646,2183,0,18.7,0.0
2025-12-29 15:54:04.761,2184,0,26.3,0.0
2025-12-29 15:54:04.855,2185,1,35.3,0.54
2025-12-29 15:54:04.942,2186,0,33.9,0.0
2025-12-29 15:54:05.050,2187,0,34.1,0.0
2025-12-29 15:54:05.179,2188,0,30.2,0.0
2025-12-29 15:54:05.274,2189,0,33.7,0.0
2025-12-29 15:54:05.399,2190,0,37.5,0.0
2025-12-29 15:54:05.499,2191,1,25.6,0.52
2025-12-29 15:54:05.586,2192,0,43.9,0.0
2025-12-29 15:54:05.701,2193,1,18.1,0.51
2025-12-29 15:54:05.810,2194,0,29.6,0.0
2025-12-29 15:54:05.915,2195,1,20.4,0.48
2025-12-29 15:54:06.009,2196,0,28.4,0.0
2025-12-29 15:54:06.115,2197,2,27.7,0.52
2025-12-29 15:54:06.211,2198,0,31.7,0.0
2025-12-29 15:54:06.319,2199,1,25.4,0.43
2025-12-29 15:54:06.424,2200,1,27.6,0.42
2025-12-29 15:54:06.533,2201,0,29.7,0.0
2025-12-29 15:54:06.638,2202,2,26.0,0.44
2025-12-29 15:54:06.732,2203,1,46.1,0.46
2025-12-29 15:54:06.847,2204,1,33.9,0.61
2025-12-29 15:54:06.966,2205,0,36.9,0.0
2025-12-29 15:54:07.071,2206,1,29.4,0.42
2025-12-29 15:54:07.172,2207,0,33.3,0.0
2025-12-29 15:54:07.280,2208,0,30.9,0.0
2025-12-29 15:54:07.406,2209,0,26.5,0.0
2025-12-29 15:54:07.504,2210,1,28.7,0.43
2025-12-29 15:54:07.608,2211,0,29.1,0.0
2025-12-29 15:54:07.752,2212,0,25.5,0.0
2025-12-29 15:54:07.870,2213,1,23.9,0.41
2025-12-29 15:54:07.953,2214,1,51.6,0.55
2025-12-29 15:54:08.063,2215,0,45.8,0.0
2025-12-29 15:54:08.146,2216,0,30.1,0.0
2025-12-29 15:54:08.269,2217,1,28.9,0.48
2025-12-29 15:54:08.362,2218,1,39.8,0.43
2025-12-29 15:54:08.467,2219,0,47.6,0.0
2025-12-29 15:54:08.591,2220,1,46.4,0.41
2025-12-29 15:54:08.683,2221,0,52.4,0.0
2025-12-29 15:54:08.795,2222,0,18.2,0.0
2025-12-29 15:54:08.886,2223,0,32.9,0.0
2025-12-29 15:54:08.997,2224,0,34.4,0.0
2025-12-29 15:54:09.074,2225,0,48.2,0.0
2025-12-29 15:54:09.174,2226,0,57.6,0.0
2025-12-29 15:54:09.258,2227,0,46.8,0.0
2025-12-29 15:54:09.360,2228,0,39.7,0.0
2025-12-29 15:54:09.468,2229,0,26.9,0.0
2025-12-29 15:54:09.573,2230,0,28.4,0.0
2025-12-29 15:54:09.658,2231,0,30.6,0.0
2025-12-29 15:54:09.767,2232,0,32.0,0.0
2025-12-29 15:54:09.866,2233,0,25.3,0.0
2025-12-29 15:54:09.961,2234,1,27.5,0.4
2025-12-29 15:54:10.065,2235,1,34.3,0.44
2025-12-29 15:54:10.160,2236,1,33.5,0.45
2025-12-29 15:54:10.269,2237,1,41.8,0.54
2025-12-29 15:54:10.414,2238,1,20.2,0.48
2025-12-29 15:54:10.530,2239,0,29.8,0.0
2025-12-29 15:54:10.601,2240,0,42.0,0.0
2025-12-29 15:54:10.681,2241,0,58.8,0.0
2025-12-29 15:54:10.761,2242,0,45.1,0.0
2025-12-29 15:54:10.859,2243,0,27.7,0.0
2025-12-29 15:54:10.948,2244,0,33.5,0.0
2025-12-29 15:54:11.056,2245,1,21.8,0.46
2025-12-29 15:54:11.156,2246,1,31.2,0.43
2025-12-29 15:54:11.251,2247,0,38.2,0.0
2025-12-29 15:54:11.364,2248,1,23.6,0.42
2025-12-29 15:54:11.465,2249,0,28.1,0.0
2025-12-29 15:54:11.605,2250,1,40.3,0.41
2025-12-29 15:54:11.680,2251,0,49.3,0.0
2025-12-29 15:54:11.754,2252,0,33.7,0.0
2025-12-29 15:54:11.859,2253,1,34.9,0.41
2025-12-29 15:54:11.967,2254,0,25.2,0.0
2025-12-29 15:54:12.062,2255,0,24.0,0.0
2025-12-29 15:54:12.187,2256,0,27.6,0.0
2025-12-29 15:54:12.296,2257,1,28.2,0.5
2025-12-29 15:54:12.405,2258,1,27.7,0.43
2025-12-29 15:54:12.507,2259,0,32.1,0.0
2025-12-29 15:54:12.621,2260,0,30.5,0.0
2025-12-29 15:54:12.710,2261,0,45.7,0.0
2025-12-29 15:54:12.806,2262,0,26.9,0.0
2025-12-29 15:54:12.898,2263,0,29.6,0.0
2025-12-29 15:54:13.011,2264,0,40.6,0.0
2025-12-29 15:54:13.183,2265,0,30.7,0.0
2025-12-29 15:54:13.293,2266,1,39.4,0.42
2025-12-29 15:54:13.391,2267,0,23.4,0.0
2025-12-29 15:54:13.494,2268,0,25.0,0.0
2025-12-29 15:54:13.586,2269,0,31.3,0.0
2025-12-29 15:54:13.694,2270,0,26.6,0.0
2025-12-29 15:54:13.796,2271,0,29.6,0.0
2025-12-29 15:54:13.916,2272,1,25.2,0.44
2025-12-29 15:54:13.986,2273,0,47.9,0.0
2025-12-29 15:54:14.093,2274,0,32.3,0.0
2025-12-29 15:54:14.179,2275,1,28.5,0.4
2025-12-29 15:54:14.260,2276,1,55.3,0.42
2025-12-29 15:54:14.379,2277,0,29.1,0.0
2025-12-29 15:54:14.492,2278,0,36.3,0.0
2025-12-29 15:54:14.587,2279,1,32.6,0.42
2025-12-29 15:54:14.741,2280,0,35.5,0.0
2025-12-29 15:54:14.839,2281,0,39.3,0.0
2025-12-29 15:54:14.930,2282,0,26.4,0.0
2025-12-29 15:54:15.038,2283,0,25.1,0.0
2025-12-29 15:54:15.115,2284,1,40.2,0.43
2025-12-29 15:54:15.224,2285,1,26.1,0.43
2025-12-29 15:54:15.358,2286,1,16.5,0.43
2025-12-29 15:54:15.457,2287,0,39.4,0.0
2025-12-29 15:54:15.571,2288,0,22.4,0.0
2025-12-29 15:54:15.692,2289,0,21.8,0.0
2025-12-29 15:54:15.806,2290,0,20.3,0.0
2025-12-29 15:54:15.888,2291,0,30.3,0.0
2025-12-29 15:54:16.012,2292,0,37.0,0.0
2025-12-29 15:54:16.137,2293,0,35.2,0.0
2025-12-29 15:54:16.226,2294,0,29.8,0.0
2025-12-29 15:54:16.371,2295,0,35.3,0.0
2025-12-29 15:54:16.480,2296,1,23.6,0.5
2025-12-29 15:54:16.607,2297,0,25.0,0.0
2025-12-29 15:54:16.720,2298,0,36.6,0.0
2025-12-29 15:54:16.811,2299,0,34.0,0.0
2025-12-29 15:54:16.912,2300,0,30.4,0.0
2025-12-29 15:54:16.993,2301,0,33.9,0.0
2025-12-29 15:54:17.132,2302,0,25.0,0.0
2025-12-29 15:54:17.237,2303,0,39.1,0.0
2025-12-29 15:54:17.329,2304,0,31.8,0.0
2025-12-29 15:54:17.442,2305,0,22.9,0.0
2025-12-29 15:54:17.525,2306,0,52.6,0.0
2025-12-29 15:54:17.619,2307,0,31.1,0.0
2025-12-29 15:54:17.731,2308,0,20.9,0.0
2025-12-29 15:54:17.845,2309,1,30.5,0.45
2025-12-29 15:54:17.965,2310,0,30.8,0.0
2025-12-29 15:54:18.045,2311,0,31.3,0.0
2025-12-29 15:54:18.161,2312,0,40.2,0.0
2025-12-29 15:54:18.274,2313,0,29.5,0.0
2025-12-29 15:54:18.381,2314,0,26.3,0.0
2025-12-29 15:54:18.483,2315,0,27.6,0.0
2025-12-29 15:54:18.571,2316,0,33.8,0.0
2025-12-29 15:54:18.678,2317,0,26.8,0.0
2025-12-29 15:54:18.789,2318,0,24.6,0.0
2025-12-29 15:54:18.876,2319,0,35.0,0.0
2025-12-29 15:54:18.962,2320,0,35.4,0.0
2025-12-29 15:54:19.063,2321,0,44.4,0.0
2025-12-29 15:54:19.147,2322,0,46.3,0.0
2025-12-29 15:54:19.244,2323,0,31.3,0.0
2025-12-29 15:54:19.358,2324,0,38.8,0.0
2025-12-29 15:54:19.545,2325,0,35.8,0.0
2025-12-29 15:54:19.629,2326,0,42.9,0.0
2025-12-29 15:54:19.735,2327,0,19.5,0.0
2025-12-29 15:54:19.859,2328,0,28.6,0.0
2025-12-29 15:54:19.960,2329,0,30.1,0.0
2025-12-29 15:54:20.093,2330,0,19.4,0.0
2025-12-29 15:54:20.191,2331,0,32.7,0.0
2025-12-29 15:54:20.268,2332,0,42.3,0.0
2025-12-29 15:54:20.362,2333,0,29.2,0.0
2025-12-29 15:54:20.472,2334,0,27.9,0.0
2025-12-29 15:54:20.560,2335,0,37.6,0.0
2025-12-29 15:54:20.640,2336,0,36.9,0.0
2025-12-29 15:54:20.721,2337,0,52.6,0.0
2025-12-29 15:54:20.820,2338,0,33.1,0.0
2025-12-29 15:54:20.910,2339,0,31.3,0.0
2025-12-29 15:54:21.033,2340,0,36.4,0.0
2025-12-29 15:54:21.128,2341,0,35.3,0.0
2025-12-29 15:54:21.229,2342,0,31.5,0.0
2025-12-29 15:54:21.329,2343,0,34.8,0.0
2025-12-29 15:54:21.452,2344,0,25.8,0.0
2025-12-29 15:54:21.562,2345,0,32.5,0.0
2025-12-29 15:54:21.667,2346,0,33.3,0.0
2025-12-29 15:54:21.744,2347,0,44.1,0.0
2025-12-29 15:54:21.837,2348,0,39.6,0.0
2025-12-29 15:54:21.937,2349,0,31.1,0.0
2025-12-29 15:54:22.045,2350,0,24.2,0.0
2025-12-29 15:54:22.115,2351,0,33.0,0.0
2025-12-29 15:54:22.232,2352,0,26.5,0.0
2025-12-29 15:54:22.335,2353,0,29.4,0.0
2025-12-29 15:54:22.442,2354,0,28.4,0.0
2025-12-29 15:54:22.627,2355,0,27.9,0.0
2025-12-29 15:54:22.735,2356,0,30.6,0.0
2025-12-29 15:54:22.809,2357,0,42.3,0.0
2025-12-29 15:54:22.920,2358,0,36.6,0.0
2025-12-29 15:54:23.007,2359,0,41.8,0.0
2025-12-29 15:54:23.112,2360,0,26.1,0.0
2025-12-29 15:54:23.193,2361,0,40.4,0.0
2025-12-29 15:54:23.293,2362,0,36.1,0.0
2025-12-29 15:54:23.388,2363,0,31.4,0.0
2025-12-29 15:54:23.488,2364,0,47.1,0.0
2025-12-29 15:54:23.585,2365,0,36.1,0.0
2025-12-29 15:54:23.670,2366,0,28.7,0.0
2025-12-29 15:54:23.782,2367,0,31.0,0.0
2025-12-29 15:54:23.881,2368,0,28.7,0.0
2025-12-29 15:54:23.995,2369,0,46.6,0.0
2025-12-29 15:54:24.113,2370,0,33.5,0.0
2025-12-29 15:54:24.200,2371,0,60.8,0.0
2025-12-29 15:54:24.292,2372,0,29.5,0.0
2025-12-29 15:54:24.415,2373,0,17.0,0.0
2025-12-29 15:54:24.485,2374,0,41.9,0.0
2025-12-29 15:54:24.606,2375,0,18.4,0.0
2025-12-29 15:54:24.706,2376,0,22.3,0.0
2025-12-29 15:54:24.763,2377,0,61.2,0.0
2025-12-29 15:54:24.837,2378,0,31.1,0.0
2025-12-29 15:54:24.922,2379,0,33.2,0.0
2025-12-29 15:54:25.033,2380,0,21.8,0.0
2025-12-29 15:54:25.109,2381,0,32.4,0.0
2025-12-29 15:54:25.198,2382,0,33.2,0.0
2025-12-29 15:54:25.288,2383,1,42.0,0.45
2025-12-29 15:54:25.402,2384,0,20.7,0.0
2025-12-29 15:54:25.526,2385,0,38.4,0.0
2025-12-29 15:54:25.610,2386,0,24.3,0.0
2025-12-29 15:54:25.685,2387,0,40.1,0.0
2025-12-29 15:54:25.792,2388,0,30.8,0.0
2025-12-29 15:54:25.920,2389,0,33.2,0.0
2025-12-29 15:54:26.009,2390,0,44.4,0.0
2025-12-29 15:54:26.090,2391,0,36.6,0.0
2025-12-29 15:54:26.216,2392,0,32.8,0.0
2025-12-29 15:54:26.304,2393,0,49.3,0.0
2025-12-29 15:54:26.425,2394,0,30.6,0.0
2025-12-29 15:54:26.548,2395,0,32.5,0.0
2025-12-29 15:54:26.654,2396,0,37.8,0.0
2025-12-29 15:54:26.768,2397,0,32.4,0.0
2025-12-29 15:54:26.841,2398,0,31.5,0.0
2025-12-29 15:54:26.968,2399,0,25.8,0.0
2025-12-29 15:54:27.086,2400,0,56.4,0.0
2025-12-29 15:54:27.185,2401,0,32.2,0.0
2025-12-29 15:54:27.271,2402,0,44.0,0.0
2025-12-29 15:54:27.390,2403,0,34.4,0.0
2025-12-29 15:54:27.488,2404,0,28.4,0.0
2025-12-29 15:54:27.587,2405,0,30.7,0.0
2025-12-29 15:54:27.689,2406,0,24.3,0.0
2025-12-29 15:54:27.793,2407,0,28.9,0.0
2025-12-29 15:54:27.887,2408,0,29.4,0.0
2025-12-29 15:54:27.990,2409,1,25.7,0.48
2025-12-29 15:54:28.110,2410,0,35.5,0.0
2025-12-29 15:54:28.214,2411,0,33.6,0.0
2025-12-29 15:54:28.305,2412,0,48.0,0.0
2025-12-29 15:54:28.394,2413,0,27.2,0.0
2025-12-29 15:54:28.502,2414,0,29.9,0.0
2025-12-29 15:54:28.671,2415,0,26.5,0.0
2025-12-29 15:54:28.802,2416,0,21.2,0.0
2025-12-29 15:54:28.899,2417,0,32.0,0.0
2025-12-29 15:54:28.999,2418,0,28.9,0.0
2025-12-29 15:54:29.122,2419,1,22.0,0.44
2025-12-29 15:54:29.203,2420,1,31.5,0.59
2025-12-29 15:54:29.306,2421,0,34.4,0.0
2025-12-29 15:54:29.404,2422,0,35.9,0.0
2025-12-29 15:54:29.506,2423,1,31.4,0.69
2025-12-29 15:54:29.616,2424,1,22.9,0.42
2025-12-29 15:54:29.706,2425,0,33.4,0.0
2025-12-29 15:54:29.814,2426,1,21.5,0.69
2025-12-29 15:54:29.912,2427,0,30.5,0.0
2025-12-29 15:54:30.009,2428,0,29.9,0.0
2025-12-29 15:54:30.116,2429,0,24.3,0.0
2025-12-29 15:54:30.254,2430,1,30.9,0.57
2025-12-29 15:54:30.359,2431,1,28.2,0.41
2025-12-29 15:54:30.471,2432,1,27.3,0.49
2025-12-29 15:54:30.583,2433,2,25.7,0.72
2025-12-29 15:54:30.703,2434,1,21.8,0.78
2025-12-29 15:54:30.821,2435,1,26.0,0.53
2025-12-29 15:54:30.913,2436,1,31.0,0.84
2025-12-29 15:54:31.010,2437,1,30.3,0.77
2025-12-29 15:54:31.119,2438,0,35.5,0.0
2025-12-29 15:54:31.216,2439,0,30.3,0.0
2025-12-29 15:54:31.307,2440,0,27.3,0.0
2025-12-29 15:54:31.434,2441,0,27.6,0.0
2025-12-29 15:54:31.542,2442,2,28.0,0.78
2025-12-29 15:54:31.643,2443,0,27.0,0.0
2025-12-29 15:54:31.780,2444,0,27.1,0.0
2025-12-29 15:54:31.900,2445,0,26.6,0.0
2025-12-29 15:54:32.030,2446,0,23.6,0.0
2025-12-29 15:54:32.141,2447,0,29.4,0.0
2025-12-29 15:54:32.238,2448,0,31.3,0.0
2025-12-29 15:54:32.342,2449,0,33.5,0.0
2025-12-29 15:54:32.433,2450,0,30.7,0.0
2025-12-29 15:54:32.543,2451,0,32.9,0.0
2025-12-29 15:54:32.670,2452,0,29.4,0.0
2025-12-29 15:54:32.763,2453,0,36.0,0.0
2025-12-29 15:54:32.858,2454,0,28.5,0.0
2025-12-29 15:54:32.974,2455,1,32.4,0.43
2025-12-29 15:54:33.097,2456,0,35.7,0.0
2025-12-29 15:54:33.193,2457,0,34.4,0.0
2025-12-29 15:54:33.291,2458,0,36.0,0.0
2025-12-29 15:54:33.403,2459,0,31.0,0.0
2025-12-29 15:54:33.545,2460,0,35.9,0.0
2025-12-29 15:54:33.634,2461,0,29.6,0.0
2025-12-29 15:54:33.718,2462,0,26.4,0.0
2025-12-29 15:54:33.803,2463,0,34.4,0.0
2025-12-29 15:54:33.910,2464,0,26.0,0.0
2025-12-29 15:54:34.052,2465,0,20.7,0.0
2025-12-29 15:54:34.153,2466,0,29.0,0.0
2025-12-29 15:54:34.268,2467,0,27.9,0.0
2025-12-29 15:54:34.367,2468,0,29.0,0.0
2025-12-29 15:54:34.447,2469,0,55.0,0.0
2025-12-29 15:54:34.556,2470,0,43.4,0.0
2025-12-29 15:54:34.646,2471,0,33.8,0.0
2025-12-29 15:54:34.735,2472,0,30.9,0.0
2025-12-29 15:54:34.825,2473,0,43.0,0.0
2025-12-29 15:54:34.928,2474,0,34.9,0.0
2025-12-29 15:54:35.046,2475,0,33.3,0.0
2025-12-29 15:54:35.133,2476,0,35.3,0.0
2025-12-29 15:54:35.208,2477,0,48.4,0.0
2025-12-29 15:54:35.311,2478,0,55.7,0.0
2025-12-29 15:54:35.408,2479,0,35.3,0.0
2025-12-29 15:54:35.515,2480,0,46.0,0.0
2025-12-29 15:54:35.634,2481,0,30.2,0.0
2025-12-29 15:54:35.747,2482,0,30.9,0.0
2025-12-29 15:54:35.815,2483,0,35.7,0.0
2025-12-29 15:54:35.924,2484,0,32.0,0.0
2025-12-29 15:54:35.998,2485,0,31.1,0.0
2025-12-29 15:54:36.112,2486,0,32.6,0.0
2025-12-29 15:54:36.216,2487,0,42.1,0.0
2025-12-29 15:54:36.308,2488,0,41.7,0.0
2025-12-29 15:54:36.403,2489,0,27.9,0.0
2025-12-29 15:54:36.509,2490,0,31.3,0.0
2025-12-29 15:54:36.592,2491,0,33.7,0.0
2025-12-29 15:54:36.704,2492,0,22.8,0.0
2025-12-29 15:54:36.765,2493,0,31.7,0.0
2025-12-29 15:54:36.839,2494,0,41.4,0.0
2025-12-29 15:54:36.928,2495,0,32.1,0.0
2025-12-29 15:54:37.017,2496,0,30.9,0.0
2025-12-29 15:54:37.099,2497,0,46.6,0.0
2025-12-29 15:54:37.206,2498,0,49.2,0.0
2025-12-29 15:54:37.329,2499,0,25.2,0.0
2025-12-29 15:54:37.448,2500,0,40.3,0.0
2025-12-29 15:54:37.536,2501,0,34.9,0.0
2025-12-29 15:54:37.641,2502,0,25.9,0.0
2025-12-29 15:54:37.768,2503,0,29.7,0.0
2025-12-29 15:54:37.896,2504,0,28.6,0.0
2025-12-29 15:54:38.018,2505,0,34.7,0.0
2025-12-29 15:54:38.111,2506,0,47.2,0.0
2025-12-29 15:54:38.196,2507,1,56.1,0.41
2025-12-29 15:54:38.311,2508,0,31.4,0.0
2025-12-29 15:54:38.404,2509,0,31.2,0.0
2025-12-29 15:54:38.505,2510,0,29.2,0.0
2025-12-29 15:54:38.583,2511,0,40.7,0.0
2025-12-29 15:54:38.681,2512,0,28.0,0.0
2025-12-29 15:54:38.793,2513,0,27.0,0.0
2025-12-29 15:54:38.879,2514,0,30.0,0.0
2025-12-29 15:54:38.997,2515,0,25.8,0.0
2025-12-29 15:54:39.084,2516,0,31.0,0.0
2025-12-29 15:54:39.197,2517,0,46.1,0.0
2025-12-29 15:54:39.298,2518,0,30.9,0.0
2025-12-29 15:54:39.382,2519,0,29.3,0.0
2025-12-29 15:54:39.533,2520,0,29.9,0.0
2025-12-29 15:54:39.648,2521,0,29.7,0.0
2025-12-29 15:54:39.725,2522,0,39.3,0.0
2025-12-29 15:54:39.867,2523,0,22.4,0.0
2025-12-29 15:54:39.973,2524,0,44.6,0.0
2025-12-29 15:54:40.070,2525,0,29.4,0.0
2025-12-29 15:54:40.165,2526,0,29.6,0.0
2025-12-29 15:54:40.249,2527,0,31.0,0.0
